seconds,minutes,temperature,log,real_k
663,11.05,69.375,3.837,0.0458864163734013
664,11.0666666666667,69.375,3.837,0.0458173103246461
665,11.0833333333333,69.312,3.835,0.0458710660219833
666,11.1,69.312,3.835,0.0458021905474757
667,11.1166666666667,69.312,3.835,0.04573352159613
668,11.1333333333333,69.25,3.83,0.0457853854396932
669,11.15,69.187,3.833,0.0458391971877706
670,11.1666666666667,69.187,3.833,0.0457707804755499
671,11.1833333333333,69.125,3.831,0.0458226813257521
672,11.2,69.125,3.831,0.0457544928118743
673,11.2166666666667,69.125,3.831,0.0456865069384539
674,11.2333333333333,69.062,3.830,0.0457403952623029
675,11.25,69.0,3.8,0.0457923578101857
676,11.2666666666667,69.0,3.8,0.0457246176359101
677,11.2833333333333,68.937,3.827,0.045778540262358
678,11.3,68.937,3.827,0.0457110202914695
679,11.3166666666667,68.937,3.827,0.0456436992012021
680,11.3333333333333,68.875,3.826,0.0456957454834369
681,11.35,68.812,3.825,0.0457497230236312
682,11.3666666666667,68.812,3.825,0.0456826413183178
683,11.3833333333333,68.75,3.82,0.0457347259266901
684,11.4,68.75,3.82,0.0456678622922942
685,11.4166666666667,68.75,3.82,0.0456011938801885
686,11.4333333333333,68.687,3.822,0.0456552444591273
687,11.45,68.625,3.820,0.0457073895153736
688,11.4666666666667,68.625,3.820,0.0456409543561942
689,11.4833333333333,68.625,3.820,0.0455747120421797
690,11.5,68.562,3.819,0.0456288161810366
691,11.5166666666667,68.562,3.819,0.0455627831619612
692,11.5333333333333,68.5,3.8,0.0456150083147498
693,11.55,68.5,3.8,0.0455491857919289
694,11.5666666666667,68.437,3.816,0.0456033432922511
695,11.5833333333333,68.437,3.816,0.0455377269709675
696,11.6,68.375,3.815,0.0455900111438508
697,11.6166666666667,68.375,3.815,0.0455246022325969
698,11.6333333333333,68.312,3.814,0.0455788129325872
699,11.65,68.312,3.814,0.0455136071916248
700,11.6666666666667,68.25,3.81,0.0455659501463783
701,11.6833333333333,68.25,3.81,0.0455009487909629
702,11.7,68.187,3.811,0.0455552125643448
703,11.7166666666667,68.187,3.811,0.0454904114084921
704,11.7333333333333,68.187,3.811,0.0454257943468325
705,11.75,68.125,3.809,0.045478213208565
706,11.7666666666667,68.062,3.808,0.0455325299634976
707,11.7833333333333,68.062,3.808,0.0454681275165905
708,11.8,68.0,3.8,0.0455205874646919
709,11.8166666666667,68.0,3.8,0.0454563835331478
710,11.8333333333333,68.0,3.8,0.0453923604577492
711,11.85,68.0,3.8,0.0453285174753894
712,11.8666666666667,67.937,3.805,0.0453829140167689
713,11.8833333333333,67.937,3.805,0.0453192633659742
714,11.9,67.937,3.805,0.0452557910083187
715,11.9166666666667,67.937,3.805,0.0451924961957195
716,11.9333333333333,67.875,3.804,0.0452450761211097
717,11.95,67.875,3.804,0.0451819728071331
718,11.9666666666667,67.875,3.804,0.0451190452684044
719,11.9833333333333,67.875,3.804,0.0450562927715084
720,12,67.812,3.802,0.0451107884297673
721,12.0166666666667,67.812,3.802,0.0450482214555233
722,12.0333333333333,67.812,3.802,0.0449858277969979
723,12.05,67.812,3.802,0.0449236067350379
724,12.0666666666667,67.75,3.80,0.0449762964474711
725,12.0833333333333,67.75,3.80,0.0449142601765093
726,12.1,67.75,3.80,0.0448523948043652
727,12.1166666666667,67.687,3.800,0.0449069703114091
728,12.1333333333333,67.687,3.800,0.0448452849126299
729,12.15,67.625,3.798,0.0448980396505252
730,12.1666666666667,67.625,3.798,0.0448365354866202
731,12.1833333333333,67.562,3.797,0.0448911581892042
732,12.2,67.562,3.797,0.0448298314703663
733,12.2166666666667,67.562,3.797,0.0447686720822757
734,12.2333333333333,67.5,3.8,0.0448214904099311
735,12.25,67.5,3.8,0.0447605087903257
736,12.2666666666667,67.437,3.794,0.0448151874547509
737,12.2833333333333,67.437,3.794,0.0447543798734014
738,12.3,67.437,3.794,0.044693737082245
739,12.3166666666667,67.375,3.793,0.0447466176501842
740,12.3333333333333,67.375,3.793,0.0446861492479545
741,12.35,67.375,3.793,0.0446258440532878
742,12.3666666666667,67.312,3.791,0.0446805849964593
743,12.3833333333333,67.312,3.791,0.0446204496196137
744,12.4,67.25,3.79,0.0446733911612698
745,12.4166666666667,67.25,3.79,0.0446134268778317
746,12.4333333333333,67.187,3.788,0.0446682139687536
747,12.45,67.187,3.788,0.0446084171629051
748,12.4666666666667,67.187,3.788,0.0445487802415642
749,12.4833333333333,67.187,3.788,0.0444893025643394
750,12.5,67.125,3.787,0.0445423125280178
751,12.5166666666667,67.125,3.787,0.0444830018588726
752,12.5333333333333,67.125,3.787,0.044423848930869
753,12.55,67.125,3.787,0.0443648531155556
754,12.5666666666667,67.062,3.786,0.0444197099891227
755,12.5833333333333,67.062,3.786,0.0443608759361572
756,12.6,67.062,3.786,0.0443021975288342
757,12.6166666666667,67.0,3.8,0.0443552804176027
758,12.6333333333333,67.0,3.8,0.0442967642165243
759,12.65,67.0,3.8,0.0442384022083338
760,12.6666666666667,67.0,3.8,0.0441801937843754
761,12.6833333333333,66.937,3.783,0.0442351089735931
762,12.7,66.937,3.783,0.0441770576494806
763,12.7166666666667,66.937,3.783,0.0441191584913554
764,12.7333333333333,66.937,3.783,0.0440614109017072
765,12.75,66.875,3.781,0.0441145678484435
766,12.7666666666667,66.875,3.781,0.0440569770287978
767,12.7833333333333,66.812,3.780,0.0441119428468463
768,12.8,66.75,3.78,0.044165141332036
769,12.8166666666667,66.75,3.78,0.0441077094187302
770,12.8333333333333,66.687,3.777,0.0441627153386857
771,12.85,66.625,3.776,0.0442159565238204
772,12.8666666666667,66.625,3.776,0.0441586819687376
773,12.8833333333333,66.625,3.776,0.0441015556013786
774,12.9,66.562,3.774,0.0441566055163293
775,12.9166666666667,66.562,3.774,0.0440996292511468
776,12.9333333333333,66.5,3.8,0.0441529240019882
777,12.95,66.5,3.8,0.0440960991319726
778,12.9666666666667,66.5,3.8,0.0440394203413144
779,12.9833333333333,66.437,3.771,0.0440945167691623
780,13,66.437,3.771,0.0440379853374069
781,13.0166666666667,66.437,3.771,0.0439815986724421
782,13.0333333333333,66.437,3.771,0.043925356218897
783,13.05,66.375,3.770,0.043978711385951
784,13.0666666666667,66.375,3.770,0.0439226160908157
785,13.0833333333333,66.375,3.770,0.0438666637136302
786,13.1,66.375,3.770,0.0438108537089054
787,13.1166666666667,66.312,3.768,0.04386599915998
788,13.1333333333333,66.25,3.77,0.0439194052138932
789,13.15,66.25,3.77,0.0438637405685016
790,13.1666666666667,66.25,3.77,0.0438082168462628
791,13.1833333333333,66.187,3.766,0.0438634056498234
792,13.2,66.187,3.766,0.0438080225618816
793,13.2166666666667,66.187,3.766,0.0437527791538589
794,13.2333333333333,66.125,3.764,0.0438062377709442
795,13.25,66.125,3.764,0.0437511355850687
796,13.2666666666667,66.125,3.764,0.0436961718468964
797,13.2833333333333,66.062,3.763,0.043751404078622
798,13.3,66.062,3.763,0.0436965777577214
799,13.3166666666667,66.062,3.763,0.0436418886741697
800,13.3333333333333,66.062,3.763,0.0435873363133272
801,13.35,66.0,3.8,0.0436408469033799
802,13.3666666666667,66.062,3.763,0.0434786397140418
803,13.3833333333333,66.0,3.8,0.0435321523905447
804,13.4,66.0,3.8,0.0434780079223971
805,13.4166666666667,65.937,3.760,0.0435332792624737
806,13.4333333333333,65.937,3.760,0.0434792677497413
807,13.45,65.937,3.760,0.043425390094537
808,13.4666666666667,65.875,3.758,0.0434789492352162
809,13.4833333333333,65.875,3.758,0.0434252051694127
810,13.5,65.812,3.757,0.0434805173875226
811,13.5166666666667,65.812,3.757,0.0434269039258856
812,13.5333333333333,65.812,3.757,0.0433734225171101
813,13.55,65.812,3.757,0.0433200726739155
814,13.5666666666667,65.75,3.76,0.0433736776268486
815,13.5833333333333,65.75,3.76,0.0433204583904969
816,13.6,65.75,3.76,0.0432673695934496
817,13.6166666666667,65.687,3.754,0.0433227170836244
818,13.6333333333333,65.687,3.754,0.0432697553267986
819,13.65,65.625,3.752,0.0433234055860808
820,13.6666666666667,65.625,3.752,0.0432705721646343
821,13.6833333333333,65.625,3.752,0.0432178674482342
822,13.7,65.562,3.751,0.0432732544119127
823,13.7166666666667,65.562,3.751,0.0432206745159078
824,13.7333333333333,65.562,3.751,0.0431682222410101
825,13.75,65.5,3.7,0.04322191606715
826,13.7666666666667,65.5,3.7,0.0431695892922502
827,13.7833333333333,65.5,3.7,0.0431173890633601
828,13.8,65.437,3.748,0.0431728114954042
829,13.8166666666667,65.437,3.748,0.0431207333150719
830,13.8333333333333,65.375,3.747,0.0431744715291377
831,13.85,65.375,3.747,0.0431225166897523
832,13.8666666666667,65.375,3.747,0.0430706867418078
833,13.8833333333333,65.375,3.747,0.0430189812355153
834,13.9,65.312,3.745,0.0430744379920867
835,13.9166666666667,65.312,3.745,0.0430228518388027
836,13.9333333333333,65.312,3.745,0.0429713890973689
837,13.95,65.312,3.745,0.0429200493254484
838,13.9666666666667,65.25,3.74,0.0429738234881026
839,13.9833333333333,65.25,3.74,0.0429226031978905
840,14,65.187,3.742,0.0429780932245015
841,14.0166666666667,65.187,3.742,0.0429269896653759
842,14.0333333333333,65.125,3.741,0.0429808099654033
843,14.05,65.125,3.741,0.0429298244257052
844,14.0666666666667,65.125,3.741,0.0428789597048216
845,14.0833333333333,65.125,3.741,0.0428282153738101
846,14.1,65.062,3.739,0.0428837377015743
847,14.1166666666667,65.062,3.739,0.0428331075508049
848,14.1333333333333,65.0,3.7,0.0428869672337488
849,14.15,65.0,3.7,0.0428364525491389
850,14.1666666666667,65.0,3.7,0.0427860567226104
851,14.1833333333333,64.937,3.736,0.0428416166648591
852,14.2,64.937,3.736,0.0427913330772241
853,14.2166666666667,64.937,3.736,0.0427411673878017
854,14.2333333333333,64.937,3.736,0.0426911191824298
855,14.25,64.875,3.735,0.0427450127514704
856,14.2666666666667,64.875,3.735,0.0426950769889102
857,14.2833333333333,64.812,3.733,0.0427506680641697
858,14.3,64.812,3.733,0.0427008421107149
859,14.3166666666667,64.75,3.73,0.0427547825767277
860,14.3333333333333,64.75,3.73,0.0427050677132666
861,14.35,64.75,3.73,0.0426554683314857
862,14.3666666666667,64.687,3.730,0.0427110969085453
863,14.3833333333333,64.687,3.730,0.042661605486867
864,14.4,64.687,3.730,0.0426122286286645
865,14.4166666666667,64.687,3.730,0.0425629659366081
866,14.4333333333333,64.687,3.730,0.0425138170152035
867,14.45,64.687,3.730,0.0424647814707798
868,14.4666666666667,64.625,3.729,0.0425187424115028
869,14.4833333333333,64.687,3.730,0.0423670489472568
870,14.5,64.625,3.729,0.0424209981760742
871,14.5166666666667,64.625,3.729,0.0423722943894196
872,14.5333333333333,64.625,3.729,0.042323702308698
873,14.55,64.625,3.729,0.0422752215500396
874,14.5666666666667,64.562,3.727,0.0423308329692329
875,14.5833333333333,64.562,3.727,0.0422824548744111
876,14.6,64.562,3.727,0.0422341872318603
877,14.6166666666667,64.562,3.727,0.0421860296637509
878,14.6333333333333,64.562,3.727,0.0421379817939746
879,14.65,64.5,3.7,0.0421919450250533
880,14.6666666666667,64.5,3.7,0.0421439996329793
881,14.6833333333333,64.5,3.7,0.0420961630840204
882,14.7,64.437,3.724,0.0421517836969666
883,14.7166666666667,64.437,3.724,0.0421040466825872
884,14.7333333333333,64.437,3.724,0.042056417670503
885,14.75,64.375,3.723,0.04211041275637
886,14.7666666666667,64.375,3.723,0.0420628840738006
887,14.7833333333333,64.375,3.723,0.0420154625584977
888,14.8,64.312,3.721,0.0420711085938819
889,14.8166666666667,64.312,3.721,0.0420237845122239
890,14.8333333333333,64.25,3.72,0.0420778185891907
891,14.85,64.25,3.72,0.0420305932035686
892,14.8666666666667,64.25,3.72,0.0419834737044614
893,14.8833333333333,64.25,3.72,0.0419364597361475
894,14.9,64.187,3.718,0.0419921308234971
895,14.9166666666667,64.187,3.718,0.0419452122415713
896,14.9333333333333,64.187,3.718,0.0418983983886233
897,14.95,64.125,3.717,0.041952455703555
898,14.9666666666667,64.125,3.717,0.0419057380468695
899,14.9833333333333,64.062,3.715,0.041961443976181
900,15,64.062,3.715,0.0419148201495408
901,15.0166666666667,64.062,3.715,0.0418682998164113
902,15.0333333333333,64.0,3.7,0.0419223961296703
903,15.05,64.0,3.7,0.041875970441819
904,15.0666666666667,63.937,3.712,0.0419317116553047
905,15.0833333333333,63.937,3.712,0.0418853782722604
906,15.1,63.937,3.712,0.0418391471704145
907,15.1166666666667,63.937,3.712,0.0417930180114614
908,15.1333333333333,63.875,3.711,0.0418471448878591
909,15.15,63.875,3.711,0.0418011084248361
910,15.1666666666667,63.875,3.711,0.0417551731408526
911,15.1833333333333,63.812,3.709,0.0418109286086033
912,15.2,63.75,3.71,0.0418651040899218
913,15.2166666666667,63.75,3.71,0.0418192496495166
914,15.2333333333333,63.75,3.71,0.0417734955470556
915,15.25,63.75,3.71,0.0417278414535614
916,15.2666666666667,63.687,3.706,0.0417836325816737
917,15.2833333333333,63.687,3.706,0.0417380670063394
918,15.3,63.687,3.706,0.0416926007024108
919,15.3166666666667,63.687,3.706,0.0416472333458249
920,15.3333333333333,63.687,3.706,0.0416019646139274
921,15.35,63.625,3.704,0.0416561420979663
922,15.3666666666667,63.625,3.704,0.041610961900463
923,15.3833333333333,63.625,3.704,0.0415658796015461
924,15.4,63.625,3.704,0.0415208948833625
925,15.4166666666667,63.562,3.703,0.0415766759430319
926,15.4333333333333,63.562,3.703,0.0415317767249511
927,15.45,63.562,3.703,0.0414869743768119
928,15.4666666666667,63.562,3.703,0.0414422685854575
929,15.4833333333333,63.562,3.703,0.0413976590390793
930,15.5,63.5,3.7,0.0414518353381413
931,15.5166666666667,63.5,3.7,0.041407311347445
932,15.5333333333333,63.5,3.7,0.0413628829017935
933,15.55,63.437,3.700,0.0414186633073596
934,15.5666666666667,63.437,3.700,0.041374317843433
935,15.5833333333333,63.437,3.700,0.041330067236114
936,15.6,63.375,3.698,0.0413842718147989
937,15.6166666666667,63.437,3.700,0.041241849376485
938,15.6333333333333,63.375,3.698,0.0412960324292664
939,15.65,63.375,3.698,0.0412520536939849
940,15.6666666666667,63.312,3.697,0.0413078444984289
941,15.6833333333333,63.312,3.697,0.041263946682809
942,15.7,63.312,3.697,0.041220142068496
943,15.7166666666667,63.25,3.70,0.0412743638169105
944,15.7333333333333,63.25,3.70,0.0412306409738843
945,15.75,63.25,3.70,0.0411870106659753
946,15.7666666666667,63.25,3.70,0.0411434725997321
947,15.7833333333333,63.25,3.70,0.0411000264829427
948,15.8,63.187,3.694,0.0411558140261311
949,15.8166666666667,63.187,3.694,0.0411124464665671
950,15.8333333333333,63.125,3.692,0.0411666846570635
951,15.85,63.125,3.692,0.0411233968708835
952,15.8666666666667,63.125,3.692,0.0410802000254308
953,15.8833333333333,63.125,3.692,0.0410370938344285
954,15.9,63.125,3.692,0.040994078012799
955,15.9166666666667,63.062,3.690,0.041049874413606
956,15.9333333333333,63.062,3.690,0.0410069352144288
957,15.95,63.0,3.7,0.0410611891999842
958,15.9666666666667,63.062,3.690,0.04092132574634
959,15.9833333333333,63.0,3.7,0.040975555854416
960,16,62.937,3.687,0.0410313880847572
961,16.0166666666667,62.937,3.687,0.040988691531079
962,16.0333333333333,62.937,3.687,0.0409460837436248
963,16.05,62.875,3.686,0.0410003651556807
964,16.0666666666667,62.875,3.686,0.0409578336565565
965,16.0833333333333,62.875,3.686,0.0409153903056172
966,16.1,62.875,3.686,0.0408730348291103
967,16.1166666666667,62.812,3.684,0.0409288757478717
968,16.1333333333333,62.812,3.684,0.0408865938514381
969,16.15,62.75,3.68,0.0409409028330243
970,16.1666666666667,62.75,3.68,0.0408986957167015
971,16.1833333333333,62.687,3.681,0.0409545876645931
972,16.2,62.75,3.68,0.0408145420218113
973,16.2166666666667,62.687,3.681,0.040870405572785
974,16.2333333333333,62.687,3.681,0.0408284441707597
975,16.25,62.687,3.681,0.040786568843405
976,16.2666666666667,62.687,3.681,0.0407447793261473
977,16.2833333333333,62.625,3.679,0.0407990904599534
978,16.3,62.625,3.679,0.0407573735985423
979,16.3166666666667,62.562,3.678,0.0408132600772093
980,16.3333333333333,62.625,3.679,0.0406741952850759
981,16.35,62.562,3.678,0.0407300526152783
982,16.3666666666667,62.562,3.678,0.0406885759832871
983,16.3833333333333,62.5,3.7,0.0407429145440453
984,16.4,62.5,3.7,0.0407015091430858
985,16.4166666666667,62.437,3.675,0.0407574188784397
986,16.4333333333333,62.437,3.675,0.0407160827538167
987,16.45,62.437,3.675,0.0406748303903376
988,16.4666666666667,62.437,3.675,0.0406336615336671
989,16.4833333333333,62.437,3.675,0.0405925759304988
990,16.5,62.375,3.673,0.040646928770175
991,16.5166666666667,62.375,3.673,0.0406059126967438
992,16.5333333333333,62.375,3.673,0.0405649793170094
993,16.55,62.312,3.672,0.0406208825422876
994,16.5666666666667,62.312,3.672,0.0405800164632712
995,16.5833333333333,62.312,3.672,0.0405392325271274
996,16.6,62.25,3.67,0.0405936131099558
997,16.6166666666667,62.25,3.67,0.0405528973495646
998,16.6333333333333,62.25,3.67,0.0405122631838838
999,16.65,62.187,3.668,0.0405681899527085
1000,16.6666666666667,62.187,3.668,0.0405276217627558
1001,16.6833333333333,62.187,3.668,0.0404871346281278
1002,16.7,62.125,3.667,0.040541543293016
1003,16.7166666666667,62.125,3.667,0.0405011230105702
1004,16.7333333333333,62.125,3.667,0.0404607832466156
1005,16.75,62.062,3.665,0.0405167339963573
1006,16.7666666666667,62.062,3.665,0.0404764589128618
1007,16.7833333333333,62.062,3.665,0.0404362638196019
1008,16.8,62.062,3.665,0.040396148478511
1009,16.8166666666667,62.0,3.7,0.0404505714008347
1010,16.8333333333333,62.0,3.7,0.0404105213301409
1011,16.85,62.0,3.7,0.0403705504880734
1012,16.8666666666667,62.0,3.7,0.040330658639765
1013,16.8833333333333,62.0,3.7,0.0402908455512757
1014,16.9,62.0,3.7,0.040251110989588
1015,16.9166666666667,61.937,3.662,0.0403070226490611
1016,16.9333333333333,61.937,3.662,0.0402673503826744
1017,16.95,61.937,3.662,0.0402277561345105
1018,16.9666666666667,61.875,3.660,0.0402821641269716
1019,16.9833333333333,61.875,3.660,0.0402426330532456
1020,17,61.875,3.660,0.0402031794914286
1021,17.0166666666667,61.812,3.659,0.0402591152609577
1022,17.0333333333333,61.812,3.659,0.0402197227802719
1023,17.05,61.812,3.659,0.0401804073132335
1024,17.0666666666667,61.812,3.659,0.0401411686342166
1025,17.0833333333333,61.812,3.659,0.040102006518476
1026,17.1,61.812,3.659,0.0400629207421421
1027,17.1166666666667,61.75,3.66,0.0401173125250824
1028,17.1333333333333,61.75,3.66,0.0400782879020036
1029,17.15,61.75,3.66,0.0400393391285322
1030,17.1666666666667,61.687,3.656,0.040095250226998
1031,17.1833333333333,61.687,3.656,0.0400563605565549
1032,17.2,61.687,3.656,0.04001754625369
1033,17.2166666666667,61.687,3.656,0.0399788070995237
1034,17.2333333333333,61.625,3.654,0.0400332119904705
1035,17.25,61.625,3.654,0.0399945325585956
1036,17.2666666666667,61.625,3.654,0.0399559277974386
1037,17.2833333333333,61.625,3.654,0.0399173974909803
1038,17.3,61.562,3.652,0.0399732997824555
1039,17.3166666666667,61.562,3.652,0.039934826924147
1040,17.3333333333333,61.562,3.652,0.0398964280521047
1041,17.35,61.5,3.7,0.0399508461417836
1042,17.3666666666667,61.562,3.652,0.0398198514147684
1043,17.3833333333333,61.5,3.7,0.0398742385748771
1044,17.4,61.5,3.7,0.039836044859767
1045,17.4166666666667,61.437,3.649,0.0398919550910029
1046,17.4333333333333,61.437,3.649,0.0398538174666331
1047,17.45,61.437,3.649,0.0398157526935034
1048,17.4666666666667,61.375,3.647,0.0398701841190642
1049,17.4833333333333,61.375,3.647,0.0398321763172349
1050,17.5,61.375,3.647,0.0397942409112184
1051,17.5166666666667,61.375,3.647,0.0397563776943666
1052,17.5333333333333,61.312,3.646,0.0398122961300405
1053,17.55,61.312,3.646,0.0397744876816738
1054,17.5666666666667,61.312,3.646,0.0397367509760934
1055,17.5833333333333,61.25,3.64,0.0397911959193066
1056,17.6,61.25,3.64,0.0397535148625647
1057,17.6166666666667,61.25,3.64,0.0397159051039435
1058,17.6333333333333,61.187,3.642,0.0397718494308475
1059,17.65,61.187,3.642,0.0397342933879477
1060,17.6666666666667,61.187,3.642,0.0396968082055062
1061,17.6833333333333,61.187,3.642,0.0396593936831637
1062,17.7,61.187,3.642,0.0396220496213151
1063,17.7166666666667,61.125,3.641,0.0396764922065535
1064,17.7333333333333,61.125,3.641,0.0396392022702693
1065,17.75,61.125,3.641,0.0396019823620343
1066,17.7666666666667,61.125,3.641,0.0395648322847715
1067,17.7833333333333,61.062,3.639,0.0396207504831593
1068,17.8,61.062,3.639,0.0395836524021825
1069,17.8166666666667,61.062,3.639,0.0395466237282795
1070,17.8333333333333,61.062,3.639,0.0395096642668514
1071,17.85,61.0,3.6,0.039564104320857
1072,17.8666666666667,61.0,3.6,0.0395271975071248
1073,17.8833333333333,61.0,3.6,0.0394903594852171
1074,17.9,60.937,3.636,0.0395462867425968
1075,17.9166666666667,61.0,3.6,0.0394168890489654
1076,17.9333333333333,60.937,3.636,0.0394727806334099
1077,17.95,60.937,3.636,0.0394361299550129
1078,17.9666666666667,60.937,3.636,0.0393995472741641
1079,17.9833333333333,60.875,3.634,0.0394539846908704
1080,18,60.875,3.634,0.0394174532235639
1081,18.0166666666667,60.875,3.634,0.0393809893445411
1082,18.0333333333333,60.812,3.633,0.0394369080937457
1083,18.05,60.812,3.633,0.0394004935895039
1084,18.0666666666667,60.812,3.633,0.0393641462706944
1085,18.0833333333333,60.75,3.63,0.039418614534119
1086,18.1,60.75,3.63,0.0393823174673287
1087,18.1166666666667,60.75,3.63,0.03934608718447
1088,18.1333333333333,60.687,3.629,0.0394020338852553
1089,18.15,60.687,3.629,0.0393658520359575
1090,18.1666666666667,60.687,3.629,0.039329736575374
1091,18.1833333333333,60.687,3.629,0.0392936873209512
1092,18.2,60.687,3.629,0.0392577040908038
1093,18.2166666666667,60.625,3.628,0.0393121701071167
1094,18.2333333333333,60.625,3.628,0.0392762357651542
1095,18.25,60.625,3.628,0.0392403670566928
1096,18.2666666666667,60.625,3.628,0.039204563802079
1097,18.2833333333333,60.562,3.626,0.0392604842731963
1098,18.3,60.562,3.626,0.0392247279122917
1099,18.3166666666667,60.562,3.626,0.0391890366221076
1100,18.3333333333333,60.5,3.6,0.0392435175751265
1101,18.35,60.5,3.6,0.0392078740532599
1102,18.3666666666667,60.437,3.623,0.0392638421956364
1103,18.3833333333333,60.437,3.623,0.0392282448772362
1104,18.4,60.437,3.623,0.0391927120467314
1105,18.4166666666667,60.437,3.623,0.0391572435290419
1106,18.4333333333333,60.437,3.623,0.0391218391497211
1107,18.45,60.375,3.621,0.0391763355090967
1108,18.4666666666667,60.375,3.621,0.0391409778055685
1109,18.4833333333333,60.312,3.619,0.0391969575000356
1110,18.5,60.375,3.621,0.0390704535212342
1111,18.5166666666667,60.312,3.619,0.0391263959203774
1112,18.5333333333333,60.312,3.619,0.0390912103125355
1113,18.55,60.312,3.619,0.0390560879313022
1114,18.5666666666667,60.25,3.62,0.0391106001990008
1115,18.5833333333333,60.25,3.62,0.039075523427522
1116,18.6,60.187,3.616,0.0391315152696977
1117,18.6166666666667,60.187,3.616,0.0390964825792144
1118,18.6333333333333,60.187,3.616,0.0390615125590185
1119,18.65,60.125,3.614,0.0391160763930735
1120,18.6666666666667,60.187,3.616,0.0389917598580201
1121,18.6833333333333,60.187,3.616,0.0389569768429819
1122,18.7,60.125,3.614,0.0390114879535198
1123,18.7166666666667,60.125,3.614,0.0389767493177641
1124,18.7333333333333,60.062,3.613,0.039032735013089
1125,18.75,60.125,3.614,0.0389074573189771
1126,18.7666666666667,60.062,3.613,0.0389634051107566
1127,18.7833333333333,60.062,3.613,0.0389288324354145
1128,18.8,60.062,3.613,0.0388943210591419
1129,18.8166666666667,60.062,3.613,0.038859870819054
1130,18.8333333333333,60.0,3.6,0.0389143810199714
1131,18.85,60.0,3.6,0.0388799739633665
1132,18.8666666666667,60.0,3.6,0.0388456276966144
1133,18.8833333333333,59.937,3.609,0.0389015885167522
1134,18.9,59.937,3.609,0.0388672837649737
1135,18.9166666666667,59.937,3.609,0.038833039462097
1136,18.9333333333333,59.875,3.608,0.0388875848869913
1137,18.95,59.875,3.608,0.0388533829653668
1138,18.9666666666667,59.875,3.608,0.0388192411525676
1139,18.9833333333333,59.875,3.608,0.038785159290274
1140,19,59.812,3.606,0.0388411338356354
1141,19.0166666666667,59.812,3.606,0.0388070925264017
1142,19.0333333333333,59.812,3.606,0.038773110834172
1143,19.05,59.812,3.606,0.038739188602471
1144,19.0666666666667,59.75,3.60,0.0387937340661628
1145,19.0833333333333,59.75,3.60,0.0387598530757121
1146,19.1,59.75,3.60,0.0387260312143894
1147,19.1166666666667,59.687,3.602,0.0387820202081085
1148,19.1333333333333,59.75,3.60,0.0386585642610543
1149,19.15,59.687,3.602,0.0387145145158403
1150,19.1666666666667,59.687,3.602,0.038680849720609
1151,19.1833333333333,59.687,3.602,0.0386472434219814
1152,19.2,59.687,3.602,0.0386136954676219
1153,19.2166666666667,59.625,3.601,0.0386682231318188
1154,19.2333333333333,59.625,3.601,0.0386347151395037
1155,19.25,59.625,3.601,0.0386012651696858
1156,19.2666666666667,59.562,3.599,0.0386572303893835
1157,19.2833333333333,59.562,3.599,0.0386238187814412
1158,19.3,59.562,3.599,0.0385904648792119
1159,19.3166666666667,59.562,3.599,0.0385571685333282
1160,19.3333333333333,59.562,3.599,0.0385239295949375
1161,19.35,59.5,3.6,0.0385784579465239
1162,19.3666666666667,59.562,3.599,0.038457623347786
1163,19.3833333333333,59.5,3.6,0.038512114940597
1164,19.4,59.5,3.6,0.0384790289311978
1165,19.4166666666667,59.437,3.596,0.0385349706419253
1166,19.4333333333333,59.437,3.596,0.0385019217820267
1167,19.45,59.437,3.596,0.0384689295611338
1168,19.4666666666667,59.437,3.596,0.0384359938337697
1169,19.4833333333333,59.375,3.594,0.0384905233376576
1170,19.5,59.375,3.594,0.0384576254544629
1171,19.5166666666667,59.375,3.594,0.0384247837589424
1172,19.5333333333333,59.375,3.594,0.0383919981072711
1173,19.55,59.312,3.592,0.0384479364040675
1174,19.5666666666667,59.375,3.594,0.0383265943626248
1175,19.5833333333333,59.312,3.592,0.0383824931080606
1176,19.6,59.312,3.592,0.0383498549336489
1177,19.6166666666667,59.312,3.592,0.0383172722191768
1178,19.6333333333333,59.312,3.592,0.0382847448234051
1179,19.65,59.25,3.59,0.0383392387049873
1180,19.6666666666667,59.25,3.59,0.0383067478247288
1181,19.6833333333333,59.25,3.59,0.0382743119671296
1182,19.7,59.25,3.59,0.0382419309925381
1183,19.7166666666667,59.25,3.59,0.0382096047617751
1184,19.7333333333333,59.187,3.589,0.0382654805848814
1185,19.75,59.187,3.589,0.038233189040084
1186,19.7666666666667,59.125,3.587,0.0382877036469352
1187,19.7833333333333,59.187,3.589,0.038168769176495
1188,19.8,59.125,3.587,0.0382232462333883
1189,19.8166666666667,59.125,3.587,0.0381910988437891
1190,19.8333333333333,59.062,3.585,0.038247012226866
1191,19.85,59.125,3.587,0.0381269660161757
1192,19.8666666666667,59.062,3.585,0.038182839387559
1193,19.8833333333333,59.062,3.585,0.0381508336546274
1194,19.9,59.062,3.585,0.0381188815326386
1195,19.9166666666667,59.0,3.6,0.0381733799195434
1196,19.9333333333333,59.0,3.6,0.0381414623778048
1197,19.95,59.0,3.6,0.0381095981652919
1198,19.9666666666667,59.0,3.6,0.0380777871484594
1199,19.9833333333333,58.937,3.582,0.0381336788875587
1200,20,58.937,3.582,0.038101900821819
1201,20.0166666666667,58.937,3.582,0.0380701756754228
1202,20.0333333333333,58.937,3.582,0.0380385033162919
